file_path,dataset,raw_emotion,emotion,actor_id,gender,intensity,vocal_channel,split
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-01-01-01-01-04.wav,ravdess,01,neutral,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-07-02-02-02-04.wav,ravdess,07,disgust,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-04-02-02-01-04.wav,ravdess,04,sad,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-04-01-01-01-04.wav,ravdess,04,sad,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-07-01-01-02-04.wav,ravdess,07,disgust,4,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-05-02-01-02-04.wav,ravdess,05,angry,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-06-02-01-01-04.wav,ravdess,06,fear,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-06-01-02-01-04.wav,ravdess,06,fear,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-05-01-02-02-04.wav,ravdess,05,angry,4,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-08-01-01-02-04.wav,ravdess,08,surprise,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-08-02-02-02-04.wav,ravdess,08,surprise,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-02-01-02-02-04.wav,ravdess,02,calm,4,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-01-01-02-01-04.wav,ravdess,01,neutral,4,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-02-02-01-02-04.wav,ravdess,02,calm,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-03-01-01-01-04.wav,ravdess,03,happy,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-03-02-02-01-04.wav,ravdess,03,happy,4,female,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-01-01-01-02-04.wav,ravdess,01,neutral,4,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-02-01-01-01-04.wav,ravdess,02,calm,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-02-02-02-01-04.wav,ravdess,02,calm,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-03-01-02-02-04.wav,ravdess,03,happy,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-03-02-01-02-04.wav,ravdess,03,happy,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-04-02-01-02-04.wav,ravdess,04,sad,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-07-02-01-01-04.wav,ravdess,07,disgust,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-07-01-02-01-04.wav,ravdess,07,disgust,4,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-04-01-02-02-04.wav,ravdess,04,sad,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-06-02-02-02-04.wav,ravdess,06,fear,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-05-02-02-01-04.wav,ravdess,05,angry,4,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-05-01-01-01-04.wav,ravdess,05,angry,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-06-01-01-02-04.wav,ravdess,06,fear,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-08-01-02-01-04.wav,ravdess,08,surprise,4,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_04/03-01-08-02-01-01-04.wav,ravdess,08,surprise,4,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-04-02-02-02-03.wav,ravdess,04,sad,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-07-02-02-01-03.wav,ravdess,07,disgust,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-07-01-01-01-03.wav,ravdess,07,disgust,3,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-04-01-01-02-03.wav,ravdess,04,sad,3,male,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-06-02-01-02-03.wav,ravdess,06,fear,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-05-02-01-01-03.wav,ravdess,05,angry,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-05-01-02-01-03.wav,ravdess,05,angry,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-06-01-02-02-03.wav,ravdess,06,fear,3,male,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-08-01-01-01-03.wav,ravdess,08,surprise,3,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-08-02-02-01-03.wav,ravdess,08,surprise,3,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-01-01-02-02-03.wav,ravdess,01,neutral,3,male,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-02-01-02-01-03.wav,ravdess,02,calm,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-02-02-01-01-03.wav,ravdess,02,calm,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-03-01-01-02-03.wav,ravdess,03,happy,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-03-02-02-02-03.wav,ravdess,03,happy,3,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-02-01-01-02-03.wav,ravdess,02,calm,3,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-01-01-01-01-03.wav,ravdess,01,neutral,3,male,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-02-02-02-02-03.wav,ravdess,02,calm,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-03-01-02-01-03.wav,ravdess,03,happy,3,male,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-03-02-01-01-03.wav,ravdess,03,happy,3,male,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-07-02-01-02-03.wav,ravdess,07,disgust,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-04-02-01-01-03.wav,ravdess,04,sad,3,male,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-04-01-02-01-03.wav,ravdess,04,sad,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-07-01-02-02-03.wav,ravdess,07,disgust,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-05-02-02-02-03.wav,ravdess,05,angry,3,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-06-02-02-01-03.wav,ravdess,06,fear,3,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-06-01-01-01-03.wav,ravdess,06,fear,3,male,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-05-01-01-02-03.wav,ravdess,05,angry,3,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-08-01-02-02-03.wav,ravdess,08,surprise,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-08-02-01-02-03.wav,ravdess,08,surprise,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-03-02-02-01-03.wav,ravdess,03,happy,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-03-01-01-01-03.wav,ravdess,03,happy,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-02-02-01-02-03.wav,ravdess,02,calm,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-02-01-02-02-03.wav,ravdess,02,calm,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-01-01-02-01-03.wav,ravdess,01,neutral,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-06-01-02-01-03.wav,ravdess,06,fear,3,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-05-01-02-02-03.wav,ravdess,05,angry,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-05-02-01-02-03.wav,ravdess,05,angry,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-06-02-01-01-03.wav,ravdess,06,fear,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-04-01-01-01-03.wav,ravdess,04,sad,3,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-07-01-01-02-03.wav,ravdess,07,disgust,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-07-02-02-02-03.wav,ravdess,07,disgust,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-04-02-02-01-03.wav,ravdess,04,sad,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-08-02-02-02-03.wav,ravdess,08,surprise,3,male,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-08-01-01-02-03.wav,ravdess,08,surprise,3,male,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-05-01-01-01-03.wav,ravdess,05,angry,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-06-01-01-02-03.wav,ravdess,06,fear,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-06-02-02-02-03.wav,ravdess,06,fear,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-05-02-02-01-03.wav,ravdess,05,angry,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-07-01-02-01-03.wav,ravdess,07,disgust,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-04-01-02-02-03.wav,ravdess,04,sad,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-04-02-01-02-03.wav,ravdess,04,sad,3,male,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-07-02-01-01-03.wav,ravdess,07,disgust,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-08-02-01-01-03.wav,ravdess,08,surprise,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-08-01-02-01-03.wav,ravdess,08,surprise,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-03-02-01-02-03.wav,ravdess,03,happy,3,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-03-01-02-02-03.wav,ravdess,03,happy,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-02-02-02-01-03.wav,ravdess,02,calm,3,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-01-01-01-02-03.wav,ravdess,01,neutral,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_03/03-01-02-01-01-01-03.wav,ravdess,02,calm,3,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-06-01-02-02-02.wav,ravdess,06,fear,2,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-05-01-02-01-02.wav,ravdess,05,angry,2,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-05-02-01-01-02.wav,ravdess,05,angry,2,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-06-02-01-02-02.wav,ravdess,06,fear,2,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-04-01-01-02-02.wav,ravdess,04,sad,2,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-07-01-01-01-02.wav,ravdess,07,disgust,2,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-07-02-02-01-02.wav,ravdess,07,disgust,2,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-04-02-02-02-02.wav,ravdess,04,sad,2,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-08-02-02-01-02.wav,ravdess,08,surprise,2,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-08-01-01-01-02.wav,ravdess,08,surprise,2,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-03-02-02-02-02.wav,ravdess,03,happy,2,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-03-01-01-02-02.wav,ravdess,03,happy,2,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-02-02-01-01-02.wav,ravdess,02,calm,2,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-02-01-02-01-02.wav,ravdess,02,calm,2,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_02/03-01-01-01-02-02-02.wav,ravdess,01,neutral,2,female,normal,speech,train
